"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
739513,"EENINNOAUSTRIA2",942612827,"ATU31718308","WIRTSCHAFTSKAMMER TIROL","Wirtschaftskammer Tirol","false","PUB","Wilhelm-Greil-Strasse 7","6020","Innsbruck","AT","AT332","47.2659186,11.397566578380385","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942612827/739513","2022-08-16 00:16:23",2567483,9,"participant",0,0,"0","false","false"
739513,"EENINNOAUSTRIA2",939127811,"ATU36414108","WIRTSCHAFTSKAMMER VORARLBERG","","false","PUB","WICHNERGASSE 9","6800","Feldkirch","AT","AT342","47.2387192,9.600391863798766","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/939127811/739513","2022-08-16 00:16:23",2567485,11,"participant",0,0,"0","false","false"
739513,"EENINNOAUSTRIA2",999728755,"ATU22960008","WIRTSCHAFTSKAMMER OBEROESTERREICH","WKOOE","false","PUB","HESSENPLATZ 3","4020","Linz","AT","AT312","48.30120515,14.294078356280334","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728755/739513","2022-08-16 00:16:23",2567477,3,"participant",0,0,"0","false","false"
674286,"EENINNOAUSTRIA",999728658,"ATU37165704","WIRTSCHAFTSKAMMER OSTERREICH","WKO","false","PUB","WIEDNER HAUPTSTRASSE 63","1045","Wien","AT","AT130","48.1898749,16.36765120784018","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728658/674286","2022-08-08 16:23:40",2129630,1,"coordinator",0,0,"0","false",""
674286,"EENINNOAUSTRIA",944988163,"","WIRTSCHAFTSKAMMER KARNTEN - CHAMBER OF COMMERCE OF CARINTHIA","WKK","false","PUB","EUROPAPLATZ 1","9021","Klagenfurt am Wörthersee","AT","AT211","46.618038600000006,14.311794946896047","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944988163/674286","2022-08-08 16:23:40",2419828,8,"participant",66600,66600,"66600","false",""
674286,"EENINNOAUSTRIA",942612827,"ATU31718308","WIRTSCHAFTSKAMMER TIROL","Wirtschaftskammer Tirol","false","PUB","Wilhelm-Greil-Strasse 7","6020","Innsbruck","AT","AT332","47.2659186,11.397566578380385","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942612827/674286","2022-08-08 16:23:40",2567483,9,"participant",0,0,"0","false","false"
674286,"EENINNOAUSTRIA",939127811,"ATU36414108","WIRTSCHAFTSKAMMER VORARLBERG","","false","PUB","WICHNERGASSE 9","6800","Feldkirch","AT","AT342","47.2387192,9.600391863798766","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/939127811/674286","2022-08-08 16:23:40",2567485,11,"participant",0,0,"0","false","false"
674286,"EENINNOAUSTRIA",999728755,"ATU22960008","WIRTSCHAFTSKAMMER OBEROESTERREICH","WKOOE","false","PUB","HESSENPLATZ 3","4020","Linz","AT","AT312","48.30120515,14.294078356280334","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728755/674286","2022-08-08 16:23:40",2567477,3,"participant",0,0,"0","false","false"
879525,"EENINNOAUSTRIA4",999728658,"ATU37165704","WIRTSCHAFTSKAMMER OSTERREICH","WKO","false","PUB","WIEDNER HAUPTSTRASSE 63","1045","Wien","AT","AT130","48.1898749,16.36765120784018","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728658/879525","2023-12-18 20:15:08",2129630,1,"coordinator",0,0,"0","false",""
879525,"EENINNOAUSTRIA4",944988163,"","WIRTSCHAFTSKAMMER KARNTEN - CHAMBER OF COMMERCE OF CARINTHIA","WKK","false","PUB","EUROPAPLATZ 1","9021","Klagenfurt am Wörthersee","AT","AT211","46.618038600000006,14.311794946896047","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944988163/879525","2023-12-18 20:15:08",2419828,8,"participant",16315,16315,"16315","false",""
879525,"EENINNOAUSTRIA4",942612827,"ATU31718308","WIRTSCHAFTSKAMMER TIROL","Wirtschaftskammer Tirol","false","PUB","Wilhelm-Greil-Strasse 7","6020","Innsbruck","AT","AT332","47.2659186,11.397566578380385","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942612827/879525","2023-12-18 20:15:08",2567483,9,"participant",0,0,"0","false","false"
879525,"EENINNOAUSTRIA4",939127811,"ATU36414108","WIRTSCHAFTSKAMMER VORARLBERG","","false","PUB","WICHNERGASSE 9","6800","Feldkirch","AT","AT342","47.2387192,9.600391863798766","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/939127811/879525","2023-12-18 20:15:08",2567485,11,"participant",0,0,"0","false","false"
879525,"EENINNOAUSTRIA4",999728755,"ATU22960008","WIRTSCHAFTSKAMMER OBEROESTERREICH","WKOOE","false","PUB","HESSENPLATZ 3","4020","Linz","AT","AT312","48.30120515,14.294078356280334","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728755/879525","2023-12-18 20:15:08",2567477,3,"participant",0,0,"0","false","false"
643298,"SMEINNOAUSTRIA",999728658,"ATU37165704","WIRTSCHAFTSKAMMER OSTERREICH","WKO","false","PUB","WIEDNER HAUPTSTRASSE 63","1045","Wien","AT","AT130","48.1898749,16.36765120784018","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728658/643298","2022-08-16 17:20:04",2129630,1,"coordinator",0,0,"0","false",""
643298,"SMEINNOAUSTRIA",944988163,"","WIRTSCHAFTSKAMMER KARNTEN - CHAMBER OF COMMERCE OF CARINTHIA","WKK","false","PUB","EUROPAPLATZ 1","9021","Klagenfurt am Wörthersee","AT","AT211","46.618038600000006,14.311794946896047","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944988163/643298","2022-08-16 17:20:04",2419828,7,"participant",4704,4704,"5880","false",""
643298,"SMEINNOAUSTRIA",993180091,"","Wirtschaftskammer Salzburg","Wirtschaftskammer Salzburg","false","PUB","Julius Raabplatz","A-5027","Salzburg","AT","AT323","47.8047349,13.0124301","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/993180091/643298","2022-08-16 17:20:04",2419826,5,"participant",7862,7862,"9827,5","false",""
831239,"EENINNOAUSTRIA3",999728658,"ATU37165704","WIRTSCHAFTSKAMMER OSTERREICH","WKO","false","PUB","WIEDNER HAUPTSTRASSE 63","1045","Wien","AT","AT130","48.1898749,16.36765120784018","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728658/831239","2022-10-28 14:04:00",2129630,1,"coordinator",0,0,"0","false",""
831239,"EENINNOAUSTRIA3",944988163,"","WIRTSCHAFTSKAMMER KARNTEN - CHAMBER OF COMMERCE OF CARINTHIA","WKK","false","PUB","EUROPAPLATZ 1","9021","Klagenfurt am Wörthersee","AT","AT211","46.618038600000006,14.311794946896047","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944988163/831239","2022-10-28 14:04:00",2419828,8,"participant",14225,14225,"14225","false",""
831239,"EENINNOAUSTRIA3",942612827,"ATU31718308","WIRTSCHAFTSKAMMER TIROL","Wirtschaftskammer Tirol","false","PUB","Wilhelm-Greil-Strasse 7","6020","Innsbruck","AT","AT332","47.2659186,11.397566578380385","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/942612827/831239","2022-10-28 14:04:00",2567483,9,"participant",0,0,"0","false",""
831239,"EENINNOAUSTRIA3",939127811,"ATU36414108","WIRTSCHAFTSKAMMER VORARLBERG","","false","PUB","WICHNERGASSE 9","6800","Feldkirch","AT","AT342","47.2387192,9.600391863798766","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/939127811/831239","2022-10-28 14:04:00",2567485,11,"participant",0,0,"0","false",""
831239,"EENINNOAUSTRIA3",999728755,"ATU22960008","WIRTSCHAFTSKAMMER OBEROESTERREICH","WKOOE","false","PUB","HESSENPLATZ 3","4020","Linz","AT","AT312","48.30120515,14.294078356280334","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999728755/831239","2022-10-28 14:04:00",2567477,3,"participant",0,0,"0","false",""
831258,"EEN SACHSEN",999913831,"","INDUSTRIE-UND HANDELSKAMMER CHEMNITZ","IHK C","false","PUB","STRASSE DER NATIONEN 25","09111","CHEMNITZ","DE","DED41","50.8369673,12.9250353","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913831/831258","2022-08-16 01:00:10",2559452,6,"participant",0,0,"0","false","false"
831258,"EEN SACHSEN",999797625,"","INDUSTRIE- UND HANDELSKAMMER DRESDEN","IHK DRESDEN","false","PUB","LANGER WEG 4","01239","DRESDEN","DE","DED21","51.00853155,13.80938850094358","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999797625/831258","2022-08-16 01:00:10",2559453,7,"participant",0,0,"0","false","false"
831258,"EEN SACHSEN",999940409,"","HANDWERKSKAMMER DRESDEN","HWK DRESDEN","false","PUB","AM LAGERPLATZ 8","01099","DRESDEN","DE","DED21","51.0838077,13.768189","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999940409/831258","2022-08-16 01:00:10",2559455,9,"participant",0,0,"0","false","false"
831258,"EEN SACHSEN",999798110,"","HANDWERKSKAMMER ZU LEIPZIG","HWK-L","false","PUB","DRESDNER STRASSE 11/13","04103","LEIPZIG","DE","DED51","51.3390316,12.3918037","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999798110/831258","2022-08-16 01:00:10",2559454,8,"participant",0,0,"0","true","false"
831258,"EEN SACHSEN",999914219,"","INDUSTRIE-UND HANDELSKAMMER ZU LEIPZIG","IIHK-L","false","PUB","GOERDELERRING 5","04109","LEIPZIG","DE","DED51","51.3433489,12.36918361473311","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999914219/831258","2022-08-16 01:00:10",2559451,5,"participant",0,0,"0","false","false"
743788,"EEN SACHSEN",999913831,"","INDUSTRIE-UND HANDELSKAMMER CHEMNITZ","IHK C","false","PUB","STRASSE DER NATIONEN 25","09111","CHEMNITZ","DE","DED41","50.8369673,12.9250353","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913831/743788","2022-08-15 13:07:08",2559452,6,"participant",0,0,"0","false","false"
743788,"EEN SACHSEN",999797625,"","INDUSTRIE- UND HANDELSKAMMER DRESDEN","IHK DRESDEN","false","PUB","LANGER WEG 4","01239","DRESDEN","DE","DED21","51.00853155,13.80938850094358","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999797625/743788","2022-08-15 13:07:08",2559453,7,"participant",0,0,"0","false","false"
743788,"EEN SACHSEN",999940409,"","HANDWERKSKAMMER DRESDEN","HWK DRESDEN","false","PUB","AM LAGERPLATZ 8","01099","DRESDEN","DE","DED21","51.0838077,13.768189","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999940409/743788","2022-08-15 13:07:08",2559455,9,"participant",0,0,"0","false","false"
743788,"EEN SACHSEN",999798110,"","HANDWERKSKAMMER ZU LEIPZIG","HWK-L","false","PUB","DRESDNER STRASSE 11/13","04103","LEIPZIG","DE","DED51","51.3390316,12.3918037","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999798110/743788","2022-08-15 13:07:08",2559454,8,"participant",0,0,"0","true","false"
743788,"EEN SACHSEN",999914219,"","INDUSTRIE-UND HANDELSKAMMER ZU LEIPZIG","IIHK-L","false","PUB","GOERDELERRING 5","04109","LEIPZIG","DE","DED51","51.3433489,12.36918361473311","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999914219/743788","2022-08-15 13:07:08",2559451,5,"participant",0,0,"0","false","false"
879926,"EEN SACHSEN",999913831,"","INDUSTRIE-UND HANDELSKAMMER CHEMNITZ","IHK C","false","PUB","STRASSE DER NATIONEN 25","09111","CHEMNITZ","DE","DED41","50.8369673,12.9250353","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913831/879926","2022-10-28 14:07:26",2559452,6,"participant",0,0,"0","false","false"
879926,"EEN SACHSEN",999797625,"","INDUSTRIE- UND HANDELSKAMMER DRESDEN","IHK DRESDEN","false","PUB","LANGER WEG 4","01239","DRESDEN","DE","DED21","51.00853155,13.80938850094358","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999797625/879926","2022-10-28 14:07:26",2559453,7,"participant",0,0,"0","false","false"
879926,"EEN SACHSEN",999940409,"","HANDWERKSKAMMER DRESDEN","HWK DRESDEN","false","PUB","AM LAGERPLATZ 8","01099","DRESDEN","DE","DED21","51.0838077,13.768189","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999940409/879926","2022-10-28 14:07:26",2559455,9,"participant",0,0,"0","false","false"
879926,"EEN SACHSEN",999914219,"","INDUSTRIE-UND HANDELSKAMMER ZU LEIPZIG","IIHK-L","false","PUB","GOERDELERRING 5","04109","LEIPZIG","DE","DED51","51.3433489,12.36918361473311","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999914219/879926","2022-10-28 14:07:26",2559451,5,"participant",0,0,"0","false","false"
674825,"EEN SACHSEN",999913831,"","INDUSTRIE-UND HANDELSKAMMER CHEMNITZ","IHK C","false","PUB","STRASSE DER NATIONEN 25","09111","CHEMNITZ","DE","DED41","50.8369673,12.9250353","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999913831/674825","2022-08-11 11:12:05",2559452,6,"participant",0,0,"0","false","false"
674825,"EEN SACHSEN",999797625,"","INDUSTRIE- UND HANDELSKAMMER DRESDEN","IHK DRESDEN","false","PUB","LANGER WEG 4","01239","DRESDEN","DE","DED21","51.00853155,13.80938850094358","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999797625/674825","2022-08-11 11:12:05",2559453,7,"participant",0,0,"0","false","false"
674825,"EEN SACHSEN",999940409,"","HANDWERKSKAMMER DRESDEN","HWK DRESDEN","false","PUB","AM LAGERPLATZ 8","01099","DRESDEN","DE","DED21","51.0838077,13.768189","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999940409/674825","2022-08-11 11:12:05",2559455,9,"participant",0,0,"0","false","false"
674825,"EEN SACHSEN",999798110,"","HANDWERKSKAMMER ZU LEIPZIG","HWK-L","false","PUB","DRESDNER STRASSE 11/13","04103","LEIPZIG","DE","DED51","51.3390316,12.3918037","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999798110/674825","2022-08-11 11:12:05",2559454,8,"participant",0,0,"0","false","false"
674825,"EEN SACHSEN",999914219,"","INDUSTRIE-UND HANDELSKAMMER ZU LEIPZIG","IIHK-L","false","PUB","GOERDELERRING 5","04109","LEIPZIG","DE","DED51","51.3433489,12.36918361473311","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999914219/674825","2022-08-11 11:12:05",2559451,5,"participant",0,0,"0","false","false"
958255,"FIT-4-NMP",997808446,"","Lietuvos mokslo taryba","LMT","false","PUB","Gedimino   3","LT-01103","Vilnius","LT","LT011","54.6976867,25.265646492332","http://www.lmt.lt/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997808446/958255","2024-08-02 15:58:01",1914802,3,"participant",35182.34,35182.34,"35182,34","true",""
730826,"SME-SEALING",999510020,"","CENTRO PARA EL DESARROLLO TECNOLOGICO Y LA INNOVACION E.P.E.","CDTI","false","PUB","CALLE CID 4","28001","Madrid","ES","ES300","40.5678852,-3.505472492079054","http://www.cdti.es/index.asp?idioma=es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999510020/730826","2022-09-03 23:33:01",1905728,1,"coordinator",50000,50000,"50000","false",""
730826,"SME-SEALING",999549111,"FI05126964","INNOVAATIORAHOITUSKESKUS BUSINESS FINLAND","","false","PUB","PO BOX 69","00101","Helsinki","FI","FI1B1","60.1606009,24.9552378","http://www.tekes.fi","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999549111/730826","2022-09-03 23:33:01",1906766,3,"participant",0,0,"0","false",""
730826,"SME-SEALING",999796946,"IE9590828H","ENTERPRISE IRELAND","ENTERPRISE IRELAND","false","PUB","EAST POINT BUSINESS PARK THE PLAZA","D03","Dublin","IE","IE061","53.3497645,-6.2602731","http://www.enterprise-ireland.com","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999796946/730826","2022-09-03 23:33:01",1906837,2,"participant",0,0,"0","false",""
831256,"INNODK2019",902853206,"DK40084711","ERHVERVSHUS HOVEDSTADEN","EHHS","false","PUB","FRUEBJERGVEJ 3","2100","COPENHAGEN","DK","DK011","55.9732757,12.2810598","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902853206/831256","2022-08-16 01:00:07",1962823,12,"participant",NA,0,"","false",""
831256,"INNODK2019",901400437,"DK40084606","ERHVERVSHUS MIDTJYLLAND S/I","THE DANISH CENTRAL JUTLAND BUSINESS AUTHORITY","false","PUB","ABOGADE 15","8200","AARHUS N","DK","DK042","56.172331,10.187798","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901400437/831256","2022-08-16 01:00:07",1962824,13,"participant",NA,0,"","false",""
831256,"INNODK2019",902860578,"DK40084746","S/I ERHVERVSHUS SJAELLAND","EHSJ","false","PUB","FULLBYVEJ 15","4180","Soro","DK","DK022","55.4592957,11.5838987","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902860578/831256","2022-08-16 01:00:07",1961656,11,"participant",NA,0,"","false",""
824186,"DIHnamic",953105608,"ESQ4700676B","INSTITUTO PARA LA COMPETITIVIDAD EMPRESARIAL DE CASTILLA Y LEON","INSTITUTE FOR BUSINESS COMPETITIVENESS OF CASTILLA Y LEON","false","PUB","CALLE JACINTO BENAVENTE 2","47195","Arroyo De La Encomienda","ES","ES418","41.6149255,-4.79694546686336","http://www.ade.jcyl.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953105608/824186","2024-02-02 17:22:05",2155887,1,"coordinator",496250,496250,"496250","false",""
674817,"AISS4SME",949717689,"LU10012601","CHAMBRE DES METIERS DU GRAND-DUCHE DU LUXEMBOURG","CHAMBRE DES METIERS","false","PUB","CIRCUIT DE LA FOIRE INTERNATIONALE 2","1347","LUXEMBOURG","LU","LU000","49.6357145,6.1691422","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949717689/674817","2022-08-08 16:24:12",2567501,2,"participant",0,0,"0","false","false"
